"id_produk","Title","Price","Luas_Bangunan","Luas_Tanah","Kamar_Tidur","Tipe_Properti","Tipe_Penawaran","Lokasi"
"6409","RUMAH MURAH DISIDOARJO ","525000000","90","90","4","Rumah","Dijual","Sidoar"
"6410","RUMAH MURAH DI SIDOARJO FULL FURNITUR!!","2147483647","108","222","3","Rumah","Dijual","Sidoar"
"6411","RUMAH KOS MURAH SIDOARJO HANYA 450JT","450000000","89","89","9","Rumah","Dijual","Sidoar"
"6412","RUMAH MURAH DI PURI SURYA JAYA SIDOARJO ","1390000000","275","202","2","Rumah","Dijual","Sidoar"
"6413","RUMAH USAHA MURAH TAMAN PINANG INDAH SIDOARJO","750000000","164","164","1","Rumah","Dijual","Sidoar"
"6414","RUMAH PONDOK MUTIARA SIDOARJO","1000000000","105","105","3","Rumah","Dijual","Sidoar"
"6415","PERUMAHAN MURAH DISIDOARJO 24JAM SECURITY","495000000","70","70","2","Rumah","Dijual","Sidoar"
"6416","RUMAH MODERN MINIMALIS 2 LANTAI MURAH DI WAGE KAVLING POLDA SIDOARJO","650000000","100","75","3","Rumah","Dijual","Sidoar"
"6417","Dijual Rumah SHM Di Perumahan Griya Loka Trosobo Sidoarjo","450000000","54","90","2","Rumah","Dijual","Sidoar"
"6418","Dijual Rumah Perumahan Oasis Village Semampir Juanda Sedati Sidoarjo","530000000","76","96","3","Rumah","Dijual","Sidoar"
"6419","RUMAH MUTIARA REGENCY SIDOARJO","1700000000","340","113","4","Rumah","Dijual","Sidoar"
"6420","Rumah 400 Jutaan Dekat Juanda","400000000","45","75","3","Rumah","Dijual","Sidoar"
"6421","Perumahan Murah 240 Jutaan di Sidoarjo Lingkar Timur","240000000","42","75","2","Rumah","Dijual","Sidoar"
"6422","Perumahan Murah Sidoarjo 300 Jutaan Dekat Lingkar Timur","345000000","45","75","3","Rumah","Dijual","Sidoar"
"6423","Rumah Murah Sidoarjo di Buduran 200 Jutaan ","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6424","Rumah Murah di Bawah 200 Juta Dekat Surabaya Diamond City Juanda ","179000000","42","75","2","Rumah","Dijual","Sidoar"
"6425","Rumah Pondok Chandra New Minimalis Row Jalan 2 Mobil","1300000000","75","75","3","Rumah","Dijual","Sidoar"
"6426","RUMAH 230JT DEKAT LINGKAR TIMUR","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6427","RUMAH 100JT-AN DEKAT KAMPUS ITS DI SIDOARJO","179000000","42","75","2","Rumah","Dijual","Sidoar"
"6428","Rumah Dijual Duku Pondok Candra Sidoarjo","1400000000","120","150","4","Rumah","Dijual","Sidoar"
"6429","Rumah 2 lantai dekat kampus UNMUH Sidoarjo","497000000","60","96","3","Rumah","Dijual","Sidoar"
"6430","rumah king safira sidoarjo","999000000","45","135","2","Rumah","Dijual","Sidoar"
"6431","juanda land termurah 2lantai free furniture","1100000000","75","104","3","Rumah","Dijual","Sidoar"
"6432","Perumahan Lokasi Di Damarsi Sangat Strategis Cocok Untuk Investasi","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6433","JUAL CEPAT! Rumah di Perumahan Merpati Kehutanan 10 menit ke bandara Juanda","1400000000","180","228","3","Rumah","Dijual","Sidoar"
"6434","Harga 179 Juta Rumah Murah Di Sedati Sidoarjo ","179000000","42","75","1","Rumah","Dijual","Sidoar"
"6435","Rumah Juanda Harapan Permai Type Tulip Dekat Bandara Gate Tol Terminal","581000000","30","70","2","Rumah","Dijual","Sidoar"
"6436","Rumah Jalan Jeruk Kavling Polda Wage Sidoarjo Dekat Terminal TOL Waru","750000000","100","75","3","Rumah","Dijual","Sidoar"
"6437","(BLKW) Rumah + Rumah Kost Pepelegi Waru Sidoarjo","1000000000","210","230","4","Rumah","Dijual","Sidoar"
"6438","Dijual Rumah Raya Beringin Kulon Perum Trosobo Utama","2147483647","1000","1570","5","Rumah","Dijual","Sidoar"
"6439","Dijual Cepat Rumah Citra Harmoni","725000000","41","96","1","Rumah","Dijual","Sidoar"
"6440","Rumah dijual dengan 4 kamar tidur di Waru Jawa Timur","1500000000","108","108","4","Rumah","Dijual","Sidoar"
"6441","Paling Murah ! Rumah Murah Buduran Diamond Village Juanda 2","345000000","45","75","3","Rumah","Dijual","Sidoar"
"6442","Perumahan Harga 325 Saja Murah Di Sidoarjo ","325000000","42","72","1","Rumah","Dijual","Sidoar"
"6443","Dijamin Paling Murah ! Rumah Murah Di Sidoarjo","345000000","45","75","3","Rumah","Dijual","Sidoar"
"6444","RUMAH MURAH MEWAH SIDOARJO","2147483647","130","643","4","Rumah","Dijual","Sidoar"
"6445","RUMAH MINIMALIS MURAH DI SIDOARJO","1100000000","200","200","3","Rumah","Dijual","Sidoar"
"6446","RUMAH MINIMALIS MURAH GA SAMPAI 1M DI SIDOARJO","800000000","98","98","2","Rumah","Dijual","Sidoar"
"6447","RUMAH MEWAH MINIMALIS 1M SIDOARJO","1700000000","235","235","6","Rumah","Dijual","Sidoar"
"6448","RUMAH MURAH DI SIDOARJO","1500000000","189","189","4","Rumah","Dijual","Sidoar"
"6449","RUMAH HOOK MURAH SIDOARJO","2000000000","242","279","5","Rumah","Dijual","Sidoar"
"6450","RUMAH MINIMALIS MURAH GA SAMPAI 1M DI SIDOARJO","800000000","98","98","2","Rumah","Dijual","Sidoar"
"6451","RUMAH CITRA HARMONI MURAH SIDOARJO","730000000","36","91","2","Rumah","Dijual","Sidoar"
"6452","RUMAH MINIMALIS DI TAMAN SIDOARJO GA SAMPAI 1M!!","900000000","110","110","3","Rumah","Dijual","Sidoar"
"6453","Rumah Siap Huni Deltasari Waru Juanda Sidoarjo","2147483647","150","275","5","Rumah","Dijual","Sidoar"
"6454","PERUMAHAN MURAH DISIDOARJO 24JAM SECURITY","495000000","70","70","2","Rumah","Dijual","Sidoar"
"6455","RUMAH MINIMALIS DI TAMAN SIDOARJO GA SAMPAI 1M!!","900000000","110","110","3","Rumah","Dijual","Sidoar"
"6456","RUMAH MEWAH SUPER MURAH 3 LANTAI FULL FURNISHED DAN PRIVATE POOL SIAP HUNI TINGGAL BA...","2147483647","600","260","4","Rumah","Dijual","Sidoar"
"6457","Dijual Rumah SHM di Jasa Marga Green Residence Candi Sidoarjo","450000000","36","91","2","Rumah","Dijual","Sidoar"
"6458","Rumah Modern Minimalis Kontemporer Sidoarjo Jawa Timur","1410000000","89","105","3","Rumah","Dijual","Sidoar"
"6459","Tanpa Dp Cukup Booking 5 Juta Langsung Proses Kpr","700000000","45","90","2","Rumah","Dijual","Sidoar"
"6460","Rumah 2 Lt Mevah Dengan Kolam Renang Pribadi","1740000000","158","120","3","Rumah","Dijual","Sidoar"
"6461","Perumahan Buduran Sidoarjo Terbaru Harga 230 Jt ","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6462","Hunian Murah Mewah Dekat Puskesmas Sedati Di Sidoarjo Harga 179 Juta ","179000000","42","75","2","Rumah","Dijual","Sidoar"
"6463","963. Dijual rumah murah New Gress di Diamond Park Juanda  Waru Sidoarjo","800000000","65","90","2","Rumah","Dijual","Sidoar"
"6464","Rumah Dijual Duku Pondok Candra Sidoarjo","1400000000","120","150","4","Rumah","Dijual","Sidoar"
"6465","Rumah 400 Jutaan Dekat Juanda","400000000","45","75","3","Rumah","Dijual","Sidoar"
"6466","Perumahan Murah 240 Jutaan di Sidoarjo Lingkar Timur","240000000","42","75","2","Rumah","Dijual","Sidoar"
"6467","Perumahan Murah Sidoarjo 300 Jutaan Dekat Lingkar Timur","345000000","45","75","3","Rumah","Dijual","Sidoar"
"6468","Rumah Murah Sidoarjo di Buduran 200 Jutaan ","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6469","Rumah Murah di Bawah 200 Juta Dekat Surabaya Diamond City Juanda ","179000000","42","75","2","Rumah","Dijual","Sidoar"
"6470","Dijamin Paling Murah ! Perumahan Murah Sidoarjo","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6471","Hunian Murah Mewah Dekat Puskesmas Sedati Di Sidoarjo Harga 179 Juta ","179000000","42","75","2","Rumah","Dijual","Sidoar"
"6472","Dijual Rumah SHM di Jasa Marga Green Residence Candi Sidoarjo","450000000","36","91","2","Rumah","Dijual","Sidoar"
"6473","RUMAH MEWAH MINIMALIS 1M SIDOARJO","1700000000","235","235","6","Rumah","Dijual","Sidoar"
"6474","RUMAH MODERN MURAH DI SURABAYA","900000000","128","128","2","Rumah","Dijual","Sidoar"
"6475","PERUMAHAN GREEN PARK REGENCY SEKARDANGAN SIDOARJO","750000000","98","98","4","Rumah","Dijual","Sidoar"
"6476","RUMAH TAMAN PINANG SIDOARJO","950000000","225","150","5","Rumah","Dijual","Sidoar"
"6477","RUMAH CITRA HARMONI MURAH SIDOARJO","730000000","36","91","2","Rumah","Dijual","Sidoar"
"6478","RUMAH MUTIARA REGENCY SIDOARJO","1700000000","340","113","4","Rumah","Dijual","Sidoar"
"6479","RUMAH TAMAN PINANG SIDOARJO","950000000","225","150","5","Rumah","Dijual","Sidoar"
"6480","Rumah Pondok Chandra New Minimalis Row Jalan 2 Mobil","1300000000","75","75","3","Rumah","Dijual","Sidoar"
"6481","Rumah baru gress minimalis di Palem Pondok Tjandra","1550000000","160","100","4","Rumah","Dijual","Sidoar"
"6482","RUMAH MURAH DI PERUM BELURU PERMAI SIDOARJO HANYA 600JT","600000000","96","96","3","Rumah","Dijual","Sidoar"
"6483","Rumah Modern Mulai Dari 200 Jt-an Di Sidoarjo ","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6484","Hot Sale ! Perumahan Type 42/75 Hanya 345Juta ! Dekat Bandara Juanda","345000000","42","75","2","Rumah","Dijual","Sidoar"
"6485","Paling Laris ! Perumahan Modern Harga Promo Lokasi Sangat Bagus","355000000","42","75","2","Rumah","Dijual","Sidoar"
"6486","Paling Dicari ! Rumah Modern Type 42/75 Lokasi Strategis Dekat Bandara Juanda","345000000","42","75","2","Rumah","Dijual","Sidoar"
"6487","Perumahan Modern Design Mewah Dekat Surabaya Dekat Juanda","355000000","42","72","2","Rumah","Dijual","Sidoar"
"6488","Perumahan Dengan Design Modern Dan Elegan Lokasi Sangat Strategis","345000000","42","72","2","Rumah","Dijual","Sidoar"
"6489","Rumah Baru Murah Nyaman Strategis Di Sidoarjo","199000000","42","75","2","Rumah","Dijual","Sidoar"
"6490","Perumahan Modern Harga Promo Bersaing Lokasi Sangat Bagus","345000000","45","75","3","Rumah","Dijual","Sidoar"
"6491","Skyville Residence Tipe Ashton Premium ","970000000","84","108","2","Rumah","Dijual","Sidoar"
"6492","Rumah 0 Jl OERR-MERR 2 Jt an Perbulan Perumahan full fasilitas","425787855","42","90","2","Rumah","Dijual","Sidoar"
"6493","RUMAH MINIMALIS LOKASI STRATEGIS DI ALEXANDRIA HILLS SIDOARJO","488900000","90","39","2","Rumah","Dijual","Sidoar"
"6494","Alana Cemangdi 500 JT an 8 menit dari Toll Tambak Sumur 0 jl OERR","400000000","42","90","2","Rumah","Dijual","Sidoar"
"6495","FASILITAS MENARIK 2 LANTAI 500JT-an DI KOTA SIDOARJO SHOJI LAND","575000000","38","72","2","Rumah","Dijual","Sidoar"
"6496","Perumahan minimalis modern yg hott banyak free2 nya 0 Jl OERR","399666333","42","90","2","Rumah","Dijual","Sidoar"
"6497","GATE PERUMAHAN ALANA REGENCY CEMANDI","458900000","36","73","2","Rumah","Dijual","Sidoar"
"6498","PERUM TAMAN PONDOK LEGI CANTIK MINIMALIS 1 LANTAI DESIGN MODERN","614000000","36","79","2","Rumah","Dijual","Sidoar"
"6499","GRAND EAST RESIDENCE RUMAH CLASSIK MODREN","559500000","54","72","2","Rumah","Dijual","Sidoar"
"6500","Hot Sale ! Perumahan Type 42/75 Hanya 345Juta ! Dekat Bandara Juanda","345000000","42","75","2","Rumah","Dijual","Sidoar"
"6501","Paling Laris ! Perumahan Modern Harga Promo Lokasi Sangat Bagus","355000000","42","75","2","Rumah","Dijual","Sidoar"
"6502","Paling Dicari ! Rumah Modern Type 42/75 Lokasi Strategis Dekat Bandara Juanda","345000000","42","75","2","Rumah","Dijual","Sidoar"
"6503","Perumahan Modern Design Mewah Dekat Surabaya Dekat Juanda","355000000","42","72","2","Rumah","Dijual","Sidoar"
"6504","Perumahan Dengan Design Modern Dan Elegan Lokasi Sangat Strategis","345000000","42","72","2","Rumah","Dijual","Sidoar"
"6505","Rumah Baru Murah Nyaman Strategis Di Sidoarjo","199000000","42","75","2","Rumah","Dijual","Sidoar"
"6506","Perumahan Modern Harga Promo Bersaing Lokasi Sangat Bagus","345000000","45","75","3","Rumah","Dijual","Sidoar"
"6507","Skyville Residence Tipe Ashton Premium ","970000000","84","108","2","Rumah","Dijual","Sidoar"
"6508","Rumah Di Perumahan Alana lokasi dekat Bandara dan Tol Juanda","1120000000","42","150","2","Rumah","Dijual","Sidoar"
"6509","Jual Cepat Rumah di Griyo Mapan Sentosa Utara - Waru Sidoarjo","950000000","260","180","5","Rumah","Dijual","Sidoar"
"6510","RUMAH GRIYA HATI HIJAU SIDOARJO","480000000","36","73","2","Rumah","Dijual","Sidoar"
"6511","Kahuripan Nirwana hanya 700jt an ready akhir desember","700000000","38","90","2","Rumah","Dijual","Sidoar"
"6512","Rumah ready Diskon 70% Jivana Homes Buduran Sidoarjo","1099000000","65","96","2","Rumah","Dijual","Sidoar"
"6513","Miliki segera Taman Sukodono Regency unit sangat terbatas","300000000","36","75","2","Rumah","Dijual","Sidoar"
"6514","Rumah Sidoarjo 300 Jutaan Dekat Surabaya","325000000","42","72","2","Rumah","Dijual","Sidoar"
"6515","Rumah Pondok Candra cluster Jambu Baru Gress","1250000000","135","90","3","Rumah","Dijual","Sidoar"
"6516","Rumah Pondok Chandra baru gress minimalis dekat jalan Tol","1500000000","100","90","4","Rumah","Dijual","Sidoar"
"6517","DIJUAL RUMAH DI PALEM PONDOK CANDRA BISA UNTUK INVEST","1350000000","150","200","3","Rumah","Dijual","Sidoar"
"6518","RUMAH MURAH DI PERUM BELURU PERMAI SIDOARJO HANYA 600JT","600000000","96","96","3","Rumah","Dijual","Sidoar"
"6519","Dijual Rumah & Gudang Di Griya Mapan Sentosa Waru Sidoarjo","2147483647","480","450","5","Rumah","Dijual","Sidoar"
"6520","Dijual Rumah Baru Tropodo Waru Sidoarjo","275000000","32","36","2","Rumah","Dijual","Sidoar"
"6521","Perumahan Murah Kalanganyar Sedati Sidoarjo Hanya 2 Unit","169000000","42","75","2","Rumah","Dijual","Sidoar"
"6522","Jual Rugi Rumah Central Park Juanda","1800000000","120","135","1","Rumah","Dijual","Sidoar"
"6523","Rumah baru 2lt lokasi Taman Pinang Sidoarjo","1200000000","75","120","3","Rumah","Dijual","Sidoar"
"6524","Rumah full perabot baru di Perum Diamond Park Sidoarjo (RIC.A004)","1990000000","175","180","4","Rumah","Dijual","Sidoar"
"6525","RUMAH MEWAH TAMAN PINANG INDAH","1150000000","356","198","7","Rumah","Dijual","Sidoar"
"6526","RUMAH 345JT DEKAT KOTA FASILITAS TERLENGKAP DI SIDOARJO","345000000","42","75","2","Rumah","Dijual","Sidoar"
"6527","Hunian Seharga 230 Juta Type 42/75 Sangat Layak Dan Bagus Gedangan Sidoa","230000000","42","75","2","Rumah","Dijual","Sidoar"
"6528","Tanpa Dp Siap Huni Dan Free Biaya2 Dekat Tol Sidoarjo Kota","1159000000","88","105","3","Rumah","Dijual","Sidoar"
"6529","Jual Rumah cocok buat usaha/ kantor ","2147483647","200","297","5","Rumah","Dijual","Sidoar"
"6530","RUMAH MURAH MODERN DAMARSI SIDOARJO","179000000","42","75","2","Rumah","Dijual","Sidoar"
"6531","Dijual rumah perumh pindok candra","1100000000","100","60","2","Rumah","Dijual","Sidoar"
"6532","Rumah Harga 345 Juta 3 Kamar Tidur 1 Kamar Mandi Di Buduran Sidoarjo ","345000000","45","75","3","Rumah","Dijual","Sidoar"
"6533","Dijual Rumah Mewah Lokasi Hunian Elite di Safira Garden Sidoarjo","850000000","98","98","2","Rumah","Dijual","Sidoar"
"6534","Perumahan Modern Minimalis di Sidoarjo Dekat Kota Surabaya 189 Jutaan ","189000000","42","75","2","Rumah","Dijual","Sidoar"
"6535","Rumah Murah di Dekat Bandara Juanda Surabaya","365000000","42","72","2","Rumah","Dijual","Sidoar"
"6536","Rumah Paling Strategis dan Nyaman di Dekat Juanda Surabaya ","325000000","42","72","2","Rumah","Dijual","Sidoar"
"6537","Dijual Cepat Rumah Baru Lokasi Jaya Regency Sedati Sidoarjo","550000000","60","120","2","Rumah","Dijual","Sidoar"
"6538","Dijual Rumah di Graha Mutiara Sukodono Sidoarjo","2147483647","400","200","4","Rumah","Dijual","Sidoar"
"6539","Perumahan Dijual Murah Terbaru Area Surabaya SidoarjoHarga Promo Hanya 179 Jt","179000000","42","75","2","Rumah","Dijual","Sidoar"
"6540","Dijual rumah di citra harmoni sidoarjo","785000000","80","96","3","Rumah","Dijual","Sidoar"
"6541","Grand Teratai Lokasi Sidoarjo Kota - Sevilla 80/108","1300000000","120","108","3","Rumah","Dijual","Sidoar"
"6542","Rumah siap huni di Buduran Sidoarjo","650000000","96","96","3","Rumah","Dijual","Sidoar"
"6543","RUMAH MINIMALIS DI BUDURAN SIDOARJO","825000000","100","120","3","Rumah","Dijual","Sidoar"
"6544","RUMAH WISMA TROSOBO SIDOARJO","900000000","96","148","2","Rumah","Dijual","Sidoar"
"6545","rumah dekat Juanda Airport","720000000","200","96","4","Rumah","Dijual","Sidoar"
"6546","Rumah 2 lantai di Kandangan Krembung Sidoarjo","1900000000","60","328","2","Rumah","Dijual","Sidoar"
"6547","Rumah murah Sidoarjo Kota : Perum Kahuripan Nirwana","590000000","150","90","4","Rumah","Dijual","Sidoar"
"6548","Rumah Waru Sidoarjo Perum Deltasari Indah","1250000000","72","84","2","Rumah","Dijual","Sidoar"
"6549","Rumah siap hunidi Griya Bhayangkara Masangan kulon Sukodono Sidoarjo","430000000","84","72","3","Rumah","Dijual","Sidoar"
"6550","Rumah Type 1Lantai Evergreen Regency Tambak Sumur Waru Sidoarjo ","680000000","50","90","2","Rumah","Dijual","Sidoar"
"6551","Rumah Siap Huni Perum Surya Asri 2Jumputrejo Sukodono Sidoarjo","900000000","105","105","3","Rumah","Dijual","Sidoar"
"6552","Rumah Lokasi Wage Aloha Taman Sidoarjo","575000000","50","100","2","Rumah","Dijual","Sidoar"
"6553","Rumah Lokasi Tropodo Waru Sidoarjo","2147483647","308","308","6","Rumah","Dijual","Sidoar"
"6554","Taman Pondok Jati Geluran Taman Sidoarjo","1200000000","196","112","4","Rumah","Dijual","Sidoar"
"6555","Rumah Pondok Candra waru sidoarjo","1550000000","200","150","4","Rumah","Dijual","Sidoar"
"6556","Rumah Murah Hitung Tanah Perum Rewwin Waru Sidoarjo","1000000000","210","160","5","Rumah","Dijual","Sidoar"
"6557","Rumah Murah Jade Ville Sidokepung Buduran Sidoarjo","525000000","80","90","3","Rumah","Dijual","Sidoar"
"6558","Rumah 2 lantai Siap Huni Kedungturi Taman Sidoarjo","900000000","170","90","3","Rumah","Dijual","Sidoar"
"6559","Rumah Siap Huni Puri Surya Jaya Gedangan Sidoarjo","970000000","105","105","3","Rumah","Dijual","Sidoar"
"6560","Rumah Siap Huni Wisma Gunung Anyar Surabaya Timur","450000000","50","50","2","Rumah","Dijual","Sidoar"
"6561","Rumah Murah Bohar Masangan Wetan Sidoarjo","445000000","60","90","2","Rumah","Dijual","Sidoar"
"6562","Rumah Murah Jade Ville Sidokepung Buduran Sidoarjo","450000000","80","90","3","Rumah","Dijual","Sidoar"
"6563","Rumah Murah Ploso Wonoayu Sidoarjo","575000000","144","300","3","Rumah","Dijual","Sidoar"
"6564","Rumah Murah Puri Indah Sidoarjo","375000000","36","91","2","Rumah","Dijual","Sidoar"
"6565","Rumah 2 lantai Taman Pondok Jati Geluran Taman Sidoarjo","1900000000","230","144","4","Rumah","Dijual","Sidoar"
"6566","Perum Pabean Asri Sedati Sidoarjo","550000000","84","84","2","Rumah","Dijual","Sidoar"
"6567","Perum Blukid Residence 2 Bluru Kidul Sidoarjo","575000000","90","90","2","Rumah","Dijual","Sidoar"
"6568","Rumah Nol Jalan Kampung Gedangan Sidoarjo","1400000000","362","200","4","Rumah","Dijual","Sidoar"
"6569","Jual Rumah 2 Lantai Perum Pondok Candra Waru Sidoarjo","1700000000","170","85","3","Rumah","Dijual","Sidoar"
"6570","Jual Rumah Jl.Nanas Pondok Tjandra Waru Sidoarjo","2147483647","200","140","6","Rumah","Dijual","Sidoar"
"6571","Jual Rumah Perum Kedungturi Permai Taman Sidoarjo","675000000","105","105","2","Rumah","Dijual","Sidoar"
"6572","Jual Rumah Masangan Asri Gedangan Sidoarjo","685000000","90","90","2","Rumah","Dijual","Sidoar"
"6573","Jual Rumah Nol Jalan Pabean Sedati Sidoarjo","1500000000","220","180","3","Rumah","Dijual","Sidoar"
"6574","Rumah 1.5 LantaiPerum Taman Pinang Sidoarjo Kota","1000000000","225","150","4","Rumah","Dijual","Sidoar"
"6575","Rumah Baru Gress Lokasi Wage Aloha Taman Sidoarjo Dekat Waru","475000000","60","75","2","Rumah","Dijual","Sidoar"
"6576","Rumah Murah Perum Valencia GardenGedangan Sidoarjo","625000000","70","120","2","Rumah","Dijual","Sidoar"
"6577","Rumah Baru Lokasi Ketapang Wage Taman Sidoarjo Dekat Dengan Waru Aloha","340000000","50","80","2","Rumah","Dijual","Sidoar"
"6578","Rumah Baru Perum Magersari Sidoarjo Kota ","530000000","60","96","2","Rumah","Dijual","Sidoar"
"6579","Rumah Baru Merpati Kehutanan Sedati Sidoarjo","675000000","50","75","2","Rumah","Dijual","Sidoar"
"6580","Rumah Baru Modern Safira Garden Sidoarjo","750000000","60","98","2","Rumah","Dijual","Sidoar"
"6581","Rumah Baru Wage Aloha Taman Sidoarjo","630000000","60","72","3","Rumah","Dijual","Sidoar"
"6582","Rumah Mewah Murah Unimas Garden Waru Sidoarjo","2147483647","234","184","4","Rumah","Dijual","Sidoar"
"6583","Rumah Mewah Siap Huni Pondok Mutiara Sidoarjo","2147483647","260","176","6","Rumah","Dijual","Sidoar"
"6584","Rumah 2 lantai Siap Huni Kedungturi Taman Sidoarjo","900000000","170","90","3","Rumah","Dijual","Sidoar"
"6585","Rumah Siap Huni Grand City Park Sukolegok Sidoarjo","520000000","60","84","2","Rumah","Dijual","Sidoar"
"6586","Rumah Baru Wage Aloha Taman Sidoarjo","600000000","50","100","2","Rumah","Dijual","Sidoar"
"6587","Rumah Baru Siap Huni Wage Aloha Taman Sidoarjo","600000000","100","55","2","Rumah","Dijual","Sidoar"
"6588","Rumah Baru Kemiri Indah Sidoarjo ","563000000","55","84","2","Rumah","Dijual","Sidoar"
"6589","Rumah Siap Huni Puri Surya Jaya Gedangan Sidoarjo","970000000","105","105","3","Rumah","Dijual","Sidoar"
"6590","Rumah Baru Wage Aloha Taman Sidoarjo","630000000","60","72","3","Rumah","Dijual","Sidoar"
"6591","Rumah Murah Tambakrejo Waru Sidoarjo","800000000","160","160","3","Rumah","Dijual","Sidoar"
"6592","Rumah Usaha Raya Wage Aloha Taman Sidoarjo","2147483647","1100","1100","1","Rumah","Dijual","Sidoar"
"6593","Rumah Murah Magersari Sidoarjo","230000000","48","52","2","Rumah","Dijual","Sidoar"
"6594","Rumah Perum Trust Residence Bluru Kidul Sidoarjo Kota","600000000","40","91","2","Rumah","Dijual","Sidoar"
"6595","Rumah siap hunidi Griya Bhayangkara Masangan kulon Sukodono Sidoarjo","430000000","72","72","2","Rumah","Dijual","Sidoar"
"6596","Rumah Murah Waru Jalan S Parman Sidoarjo","615000000","119","119","2","Rumah","Dijual","Sidoar"
"6597","Toko / Rumah Usaha Raya Kletek Taman Sidoarjo","1800000000","322","325","1","Rumah","Dijual","Sidoar"
"6598","Tanah dan Rumah Lokasi Kwangsan Sedati Sidoarjo","600000000","84","98","3","Rumah","Dijual","Sidoar"
"6599","Rumah Lokasi Wage Aloha Taman Sidoarjo","575000000","50","100","2","Rumah","Dijual","Sidoar"
"6600","Rumah Murah Sedati Agung Pabean Sedati Sidoarjo","475000000","50","60","2","Rumah","Dijual","Sidoar"
"6601","Rumah Murah Perum Taman Aloha Wage Taman Sidoarjo ","650000000","70","105","2","Rumah","Dijual","Sidoar"
"6602","Taman Pondok Jati Geluran Taman Sidoarjo","1200000000","196","112","4","Rumah","Dijual","Sidoar"
"6603","Rumah siap huni ( baru direnovasi ) Perum Sedati Permai Pabean Sedati Sidoarjo","950000000","90","90","2","Rumah","Dijual","Sidoar"
"6604","Rumah dan Toko Murah Siap Huni Lokasi Di Perumahan Gedangan Sidoarjo","750000000","128","190","5","Rumah","Dijual","Sidoar"
"6605","Rumah Mewah Murah Perum Unimas Garden Regency Waru Sidoarjo","2147483647","330","190","6","Rumah","Dijual","Sidoar"
"6606","Rumah Baru Lokasi Ketapang Wage Aloha Taman Sidoarjo","480000000","60","81","2","Rumah","Dijual","Sidoar"
"6607","Jual Rumah 2 Lantai Lokasi Jl. Brigjend Katamso Waru Sidoarjo","925000000","204","102","5","Rumah","Dijual","Sidoar"
"6608","Rumah Siap Huni Grand City Park Sukolegok Sidoarjo","520000000","60","84","2","Rumah","Dijual","Sidoar"
"6609","Rumah Baru Wage Aloha Taman Sidoarjo","600000000","50","100","2","Rumah","Dijual","Sidoar"
"6610","Rumah Baru Siap Huni Wage Aloha Taman Sidoarjo","600000000","100","55","2","Rumah","Dijual","Sidoar"
"6611","Rumah Baru Kemiri Indah Sidoarjo ","563000000","55","84","2","Rumah","Dijual","Sidoar"
"6612","Rumah Siap Huni Puri Surya Jaya Gedangan Sidoarjo","970000000","105","105","3","Rumah","Dijual","Sidoar"
"6613","Rumah Baru Wage Aloha Taman Sidoarjo","630000000","60","72","3","Rumah","Dijual","Sidoar"
"6614","Rumah Murah Tambakrejo Waru Sidoarjo","800000000","160","160","3","Rumah","Dijual","Sidoar"
"6615","Rumah Usaha Raya Wage Aloha Taman Sidoarjo","2147483647","1100","1100","1","Rumah","Dijual","Sidoar"
"6616","Rumah Murah Magersari Sidoarjo","230000000","48","52","2","Rumah","Dijual","Sidoar"
"6617","Rumah Murah Kedungturi Permai Taman Sidoarjo","650000000","105","105","2","Rumah","Dijual","Sidoar"
"6618","Rumah Baru Wage Aloha Taman Sidoarjo","550000000","50","68","2","Rumah","Dijual","Sidoar"
"6619","Rumah Siap Huni Grand City Sukolegok Sidoarjo","500000000","60","84","2","Rumah","Dijual","Sidoar"
"6620","Rumah Murah Grand Masangan Sukodono Sidoarjo","470000000","36","90","2","Rumah","Dijual","Sidoar"
"6621","Rumah 2 lantai Taman Pondok Jati Taman Sidoarjo","1900000000","230","144","4","Rumah","Dijual","Sidoar"
"6622","Rumah Baru Minimalis Merpati Kehutanan Sedati Sidoarjo","675000000","50","75","2","Rumah","Dijual","Sidoar"
"6623","Rumah Murah Oasis Village Semampir Juanda Sidoarjo","530000000","76","96","3","Rumah","Dijual","Sidoar"
"6624","Rumah Murah Surya Residence Buduran Sidoarjo","415000000","45","90","2","Rumah","Dijual","Sidoar"
"6625","Rumah Baru Lokasi Tropodo Waru Sidoarjo","600000000","45","117","2","Rumah","Dijual","Sidoar"
"6626","Rumah Wage Aloha Waru Sidoarjo","515000000","77","77","2","Rumah","Dijual","Sidoar"
"6627","Rumah Baru Perum Jaya Regency Sedati JuandaSidoarjo ","550000000","60","120","2","Rumah","Dijual","Sidoar"
"6628","Rumah Baru Lokasi Pondok Sidokare Indah Sidoarjo Kota","325000000","65","36","2","Rumah","Dijual","Sidoar"
"6629","Rumah Murah Waru Jalan S Parman Sidoarjo","615000000","119","119","2","Rumah","Dijual","Sidoar"
"6630","Rumah Perum Trust Residence Bluru Kidul Sidoarjo Kota","600000000","40","91","2","Rumah","Dijual","Sidoar"
